transaction_id,amount,merchant_risk_band,hour_of_day,is_international,days_since_last_transaction,distance_from_home_km,cardholder_age_years,is_fraud
54639,12.52,1,10,0,1,22,31,0
54640,28.29,3,20,0,0,12,52,0
54641,51.04,1,12,0,2,77,49,0
54642,68.29,1,6,0,0,1,46,0
54643,37.84,1,14,0,1,56,51,0
54644,2.0,1,12,0,1,13,21,0
54645,23.74,1,7,0,3,97,59,0
54646,38.51,1,7,0,3,42,32,0
54647,42.94,3,17,0,1,63,44,0
54648,20.62,3,20,0,1,47,41,0
54649,460.77,3,12,0,1,65,44,0
54650,20.14,2,15,0,0,25,24,0
54651,64.3,3,5,0,2,17,22,0
54652,19.69,2,11,0,5,32,39,0
54653,66.42,3,11,0,0,8,19,0
54654,5.26,2,6,0,1,57,29,0
54655,256.1,1,1,0,3,17,52,0
54656,55.56,1,15,0,1,51,39,0
54657,18.04,3,10,0,2,22,40,0
54658,21.3,1,10,0,3,19,66,0
54659,13.76,1,21,0,0,32,18,0
54660,22.62,1,6,0,0,4,37,0
54661,34.96,1,18,0,3,43,46,0
54662,17.3,3,20,0,1,15,50,0
54663,93.33,1,16,0,4,38,24,0
54664,645.61,1,10,0,3,20,49,0
54665,26.84,1,10,0,3,154,38,0
54666,2.0,2,6,0,2,28,65,0
54667,22.89,1,2,0,0,16,57,0
54668,31.33,1,9,0,1,35,40,0
54669,96.06,1,9,0,3,89,44,0
54670,14.29,2,7,1,2,28,48,0
54671,14.63,1,17,0,3,7,47,0
54672,14.15,2,13,1,5,17,43,0
54673,6.75,1,6,0,1,51,41,0
54674,3.54,1,2,0,1,50,73,0
54675,40.13,1,22,0,6,19,57,0
54676,5.46,1,14,0,1,93,49,0
54677,24.19,3,0,0,3,22,53,0
54678,83.9,1,9,0,2,18,33,0
54679,10.91,1,14,0,2,1,41,0
54680,158.95,1,19,0,3,7,27,0
54681,13.89,1,20,0,8,88,43,0
54682,4.96,1,14,0,0,27,29,0
54683,20.89,1,1,0,3,30,39,0
54684,56.05,2,4,1,2,57,40,1
54685,101.8,1,6,0,3,19,35,0
54686,58.91,1,9,0,0,17,57,0
54687,356.76,1,19,0,1,24,79,0
54688,46.45,1,19,0,5,40,21,0
54689,18.15,1,10,1,1,11,56,0
54690,33.65,1,9,0,3,37,43,0
54691,6.67,1,12,0,0,9,27,0
54692,107.34,1,9,0,1,1,33,0
54693,5.98,1,21,1,4,85,46,0
54694,9.42,1,11,0,2,16,45,0
54695,30.32,2,19,0,0,71,49,0
54696,10.53,1,0,0,3,7,32,0
54697,58.79,1,8,1,7,85,18,0
54698,52.84,1,14,0,1,58,45,0
54699,93.06,1,18,0,0,7,60,0
54700,76.88,3,10,0,4,4,26,0
54701,48.61,3,10,0,5,10,55,0
54702,32.69,1,16,1,3,14,47,0
54703,90.57,1,7,0,6,3,64,0
54704,36.39,3,1,0,3,4,51,0
54705,224.77,1,6,0,2,26,71,0
54706,116.55,1,16,0,6,19,62,0
54707,25.58,1,16,0,1,30,18,0
54708,170.72,3,6,0,5,80,36,0
54709,257.59,3,6,0,4,20,18,0
54710,573.94,3,20,0,1,54,63,0
54711,159.63,1,17,0,0,12,41,0
54712,9.11,3,11,0,0,33,49,0
54713,10.53,3,13,0,3,9,18,0
54714,9.33,3,20,0,5,30,19,0
54715,135.16,1,8,0,2,6,37,1
54716,994.43,1,8,0,1,70,42,0
54717,58.84,1,14,0,4,13,31,0
54718,38.67,1,10,0,0,50,41,0
54719,70.33,1,9,0,0,40,46,0
54720,76.67,1,17,0,5,46,50,1
54721,189.69,2,0,0,1,136,39,0
54722,17.08,1,11,0,3,87,57,0
54723,66.31,2,9,0,0,35,55,0
54724,105.98,3,21,0,10,38,67,0
54725,50.85,1,12,0,3,23,68,0
54726,4.8,1,17,1,0,5,38,0
54727,3.16,3,17,0,3,40,26,0
54728,6.08,1,19,0,9,45,39,0
54729,154.62,1,5,0,1,57,51,0
54730,283.28,1,20,0,4,31,40,0
54731,8.76,1,11,0,3,29,41,0
54732,105.47,1,7,0,1,27,45,0
54733,2.59,3,11,0,1,37,38,0
54734,16.35,1,17,0,6,55,34,0
54735,59.16,1,13,0,1,26,29,0
54736,108.97,1,14,0,1,1,58,0
54737,15.19,1,9,0,5,1,42,0
54738,31.91,3,19,0,2,4,52,0
54739,33.42,1,13,0,2,4,44,0
54740,6.45,2,12,0,5,15,33,0
54741,143.37,1,18,0,3,16,38,0
54742,47.04,3,12,0,1,10,21,0
54743,12.98,1,10,0,3,53,48,0
54744,33.66,1,22,0,2,66,70,0
54745,152.8,3,8,0,1,5,48,0
54746,12.85,1,8,0,9,40,57,0
54747,8.21,1,15,0,6,4,26,0
54748,8.69,3,11,0,4,30,18,0
54749,830.63,1,6,0,4,50,38,0
54750,116.22,2,6,0,2,15,82,1
54751,10.26,2,13,0,2,3,18,0
54752,42.36,1,19,0,2,8,61,0
54753,50.87,1,23,0,0,19,48,0
54754,39.44,3,17,1,0,68,52,0
54755,17.43,3,7,0,3,23,47,0
54756,5.97,3,15,0,0,10,35,0
54757,14.24,1,7,0,4,9,38,0
54758,18.77,3,6,0,3,64,55,0
54759,107.33,1,6,0,3,62,57,0
54760,45.68,3,6,0,0,53,21,0
54761,75.43,3,2,1,4,12,45,1
54762,8.47,1,10,0,1,47,39,0
54763,26.41,3,9,0,10,5,25,0
54764,143.99,1,20,0,6,9,63,0
54765,6.98,3,19,0,2,72,38,0
54766,329.53,1,8,1,0,8,46,0
54767,42.42,1,12,0,10,65,62,0
54768,84.93,1,12,1,0,83,57,0
54769,3.08,1,11,0,7,31,64,0
54770,93.59,1,11,0,1,72,28,0
54771,11.82,2,3,0,9,17,67,0
54772,40.33,2,14,1,0,7,35,0
54773,7.72,1,12,0,0,78,31,0
54774,135.14,1,12,0,4,135,52,0
54775,9.28,2,20,0,1,18,38,0
54776,67.67,1,19,0,3,2,55,0
54777,58.67,2,10,1,8,41,33,0
54778,52.14,1,12,0,2,21,46,0
54779,28.99,1,10,1,5,26,69,0
54780,74.96,3,13,0,1,53,52,0
54781,33.99,2,20,0,3,27,43,0
54782,25.95,3,13,0,2,16,49,0
54783,95.75,3,21,0,3,6,18,0
54784,527.49,1,18,0,2,4,41,0
54785,35.3,1,9,0,1,11,25,0
54786,6.5,3,12,0,11,90,40,0
54787,25.64,1,11,1,1,20,27,0
54788,83.94,3,4,0,1,33,48,0
54789,23.11,3,9,0,0,48,18,0
54790,5.64,1,11,0,3,2,43,0
54791,50.99,1,18,0,1,6,64,0
54792,28.23,3,20,0,6,5,58,0
54793,16.18,2,11,0,0,66,43,0
54794,52.47,2,3,0,3,33,59,0
54795,117.87,1,19,0,1,95,42,0
54796,21.37,1,14,0,3,68,44,0
54797,105.32,1,19,0,1,115,30,0
54798,42.14,1,4,0,2,5,41,0
54799,9.91,1,18,0,1,20,59,0
54800,2.95,1,0,0,6,6,54,0
54801,49.33,2,19,0,0,112,70,0
54802,34.0,1,22,0,1,56,57,0
54803,14.47,3,14,0,13,20,29,0
54804,16.94,2,12,0,6,53,18,0
54805,8.01,2,14,0,7,73,52,0
54806,51.75,3,17,0,1,36,54,0
54807,9.3,3,18,0,13,94,44,0
54808,25.62,1,9,0,1,27,68,0
54809,19.71,1,8,0,4,1,47,0
54810,5.2,2,10,0,1,3,59,0
54811,80.9,1,11,0,10,19,49,0
54812,29.28,1,9,1,0,41,47,0
54813,811.13,1,10,0,2,21,62,0
54814,11.93,1,23,0,3,3,76,0
54815,374.1,1,13,1,2,0,43,0
54816,39.31,3,12,0,1,28,54,0
54817,19.75,3,12,0,3,90,51,0
54818,10.15,1,11,1,0,14,41,0
54819,6.47,1,0,0,2,34,32,0
54820,15.86,1,6,0,3,15,60,0
54821,14.0,3,15,0,10,88,67,0
54822,21.18,1,19,1,4,26,45,0
54823,14.11,1,12,0,0,65,38,0
54824,116.86,1,21,0,5,28,60,0
54825,8.93,1,6,0,1,84,31,0
54826,13.87,1,0,0,8,87,50,0
54827,26.13,1,13,0,6,25,50,0
54828,12.48,3,7,0,0,21,46,0
54829,123.73,1,9,0,1,189,61,0
54830,10.92,1,12,0,1,1,50,0
54831,23.8,2,7,0,2,7,45,0
54832,21.62,3,5,0,4,7,37,0
54833,21.86,1,1,0,8,38,42,0
54834,577.34,1,12,0,0,24,38,0
54835,181.91,3,20,0,1,27,41,0
54836,68.15,1,16,0,1,134,55,0
54837,51.35,3,13,0,4,14,35,0
54838,387.13,1,4,0,4,61,56,0
54839,27.88,1,14,0,3,26,58,0
54840,23.79,2,14,0,4,4,68,0
54841,31.83,3,3,0,3,159,54,0
54842,29.49,1,15,0,1,14,50,0
54843,51.66,3,12,0,6,138,57,0
54844,37.95,1,23,0,3,9,54,0
54845,2.14,1,6,0,2,19,57,0
54846,48.7,3,5,0,1,34,25,0
54847,64.39,3,15,0,1,28,30,0
54848,63.32,2,14,0,2,9,33,0
54849,14.73,1,9,0,0,6,67,0
54850,5.71,1,13,0,1,21,18,0
54851,154.19,1,23,0,6,23,61,0
54852,22.47,1,6,0,0,5,43,0
54853,19.52,2,14,0,2,13,45,0
54854,16.16,3,4,0,0,32,48,0
54855,67.87,3,17,0,9,119,18,0
54856,115.67,2,12,0,3,16,35,0
54857,59.72,3,6,0,0,20,51,0
54858,57.11,1,9,0,2,9,57,0
54859,21.94,1,18,0,1,43,57,0
54860,19.95,1,11,0,1,82,45,0
54861,21.41,1,21,0,8,57,65,0
54862,58.92,2,12,0,0,17,43,0
54863,17.35,1,12,0,1,20,49,0
54864,73.33,1,6,0,12,58,53,0
54865,80.07,1,19,0,3,35,36,0
54866,84.62,3,16,0,1,30,51,0
54867,20.91,3,5,0,2,106,41,0
54868,11.73,1,6,0,2,0,41,0
54869,36.61,1,12,0,1,39,51,0
54870,19.42,1,17,0,1,2,53,0
54871,16.15,1,16,0,4,17,46,0
54872,25.34,1,3,0,6,11,44,0
54873,78.22,2,15,0,8,47,51,0
54874,11.95,3,22,0,1,87,47,0
54875,319.64,1,14,0,3,16,32,0
54876,71.13,1,13,1,3,0,59,0
54877,19.91,1,14,0,5,27,34,0
54878,91.97,3,13,0,0,24,60,0
54879,11.49,1,8,0,0,59,53,0
54880,44.67,3,13,0,10,34,52,0
54881,64.04,3,16,0,6,3,62,0
54882,85.05,1,13,0,0,3,50,0
54883,30.31,1,12,0,2,6,79,0
54884,8.97,1,15,0,15,83,44,0
54885,35.94,2,19,0,0,27,18,0
54886,178.31,1,0,1,1,16,39,0
54887,15.2,3,19,0,0,25,67,0
54888,14.56,2,12,0,7,10,78,0
54889,26.68,1,11,0,12,15,77,0
54890,76.15,1,15,0,0,74,67,0
54891,8.76,3,23,0,3,193,46,0
54892,16.41,1,9,0,1,118,42,0
54893,9.69,1,17,0,1,26,75,0
54894,214.87,1,20,0,11,5,54,0
54895,10.81,1,7,0,5,15,41,0
54896,42.45,1,19,0,2,92,59,0
54897,15.29,3,20,0,0,1,27,0
54898,59.96,3,14,0,5,33,32,0
54899,125.01,2,7,0,3,51,24,0
54900,29.06,3,4,0,13,17,47,0
54901,97.27,1,14,0,8,53,58,0
54902,76.95,1,7,0,3,8,51,0
54903,49.57,3,7,0,0,13,25,0
54904,113.68,1,12,0,3,38,49,0
54905,672.5,1,10,1,4,89,36,0
54906,180.94,1,9,0,1,44,28,0
54907,4.61,1,16,0,0,99,28,0
54908,6.08,1,11,0,0,13,61,0
54909,32.34,1,12,0,0,34,50,0
54910,2.61,1,6,0,2,18,59,0
54911,29.94,1,19,0,4,56,77,0
54912,5.06,2,2,0,2,17,47,0
54913,44.71,1,18,0,5,5,63,0
54914,59.9,2,6,0,1,81,40,0
54915,29.82,1,15,0,1,0,43,0
54916,23.06,1,1,1,0,13,50,0
54917,14.44,3,0,0,3,29,46,0
54918,40.96,1,7,0,1,11,51,0
54919,7.49,3,13,0,2,2,25,0
54920,11.16,1,1,0,1,90,61,0
54921,62.6,3,9,0,0,6,36,0
54922,22.93,1,21,0,2,39,45,0
54923,19.68,3,13,0,6,24,49,0
54924,124.91,2,10,0,5,34,65,1
54925,34.1,3,2,0,2,42,57,0
54926,19.51,1,2,0,2,9,39,0
54927,86.86,2,13,0,11,22,18,0
54928,11.24,1,23,0,1,33,55,0
54929,2.0,1,6,0,3,24,65,0
54930,214.19,1,8,0,6,8,32,0
54931,7.76,1,22,0,1,82,52,0
54932,314.77,1,22,0,2,76,52,1
54933,17.5,3,12,0,14,47,62,0
54934,3.13,1,13,0,0,26,37,0
54935,10.77,2,14,0,1,11,58,0
54936,58.75,1,5,0,9,7,40,0
54937,274.32,1,10,0,5,23,30,0
54938,116.21,2,0,0,4,4,34,0
54939,135.44,1,9,0,8,60,45,0
54940,7.02,1,11,0,2,8,53,0
54941,105.55,1,1,0,5,60,48,0
54942,26.7,1,9,0,2,21,40,0
54943,355.59,1,8,0,15,24,40,0
54944,65.89,1,19,0,11,5,26,0
54945,60.28,3,3,0,2,19,18,0
54946,6.0,1,9,1,5,130,27,0
54947,82.96,3,19,1,3,40,24,0
54948,16.42,3,12,0,6,0,68,0
54949,87.77,3,8,0,2,12,51,0
54950,28.48,1,15,0,4,63,56,0
54951,18.99,1,11,0,2,45,49,0
54952,70.81,3,0,0,1,29,36,0
54953,44.74,1,13,0,2,71,39,0
54954,7.16,3,2,0,5,152,18,0
54955,261.85,3,5,0,6,1,35,0
54956,27.89,3,16,0,3,1,33,0
54957,111.79,1,16,0,4,4,18,0
54958,31.36,1,10,0,28,13,53,0
54959,11.67,3,8,0,4,7,40,0
54960,28.29,1,1,0,1,115,62,0
54961,75.09,1,16,0,8,80,61,0
54962,842.76,1,15,0,3,2,72,0
54963,136.45,1,17,0,1,109,61,0
54964,18.03,1,4,0,1,48,49,0
54965,5.09,1,2,0,1,40,42,0
54966,37.95,3,7,0,6,34,36,0
54967,39.31,1,17,0,8,26,62,0
54968,132.26,3,6,0,0,5,29,0
54969,203.71,1,14,0,1,8,44,0
54970,82.84,1,14,0,3,43,45,0
54971,125.82,2,17,0,2,6,44,0
54972,28.22,1,0,0,0,9,19,0
54973,112.21,1,14,0,2,2,44,0
54974,55.27,1,20,0,3,8,40,0
54975,493.93,1,11,0,4,90,61,0
54976,49.22,3,16,0,1,39,61,0
54977,28.71,3,10,0,2,98,32,0
54978,99.39,1,5,0,3,43,60,0
54979,265.83,3,10,0,1,27,33,0
54980,105.59,1,15,0,3,102,36,0
54981,64.4,1,4,0,0,32,45,0
54982,34.49,1,11,0,1,4,53,0
54983,11.7,1,2,1,4,6,27,0
54984,170.58,3,19,0,2,7,52,0
54985,171.15,1,20,0,0,68,40,0
54986,2.37,1,11,0,1,2,35,0
54987,12.13,1,10,0,4,4,27,0
54988,93.11,2,18,0,0,13,49,1
54989,19.13,1,19,0,1,14,57,0
54990,75.55,2,14,0,2,149,22,0
54991,10.09,2,19,0,1,19,27,0
54992,12.37,3,12,0,0,6,30,0
54993,8.21,1,6,0,10,105,51,0
54994,31.57,1,23,0,3,22,51,0
54995,36.5,1,20,0,0,12,46,0
54996,7.58,1,18,0,1,27,22,0
54997,9.57,1,20,0,0,49,42,0
54998,20.91,1,0,0,5,12,18,0
54999,23.34,1,23,0,5,4,47,0
55000,13.38,1,11,0,3,20,56,0
